Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment
C(c1cccnc1,2,0.054171180931744306,2,2.8169014084507045
(c1cccnc1),2,0.054171180931744306,2,2.8169014084507045
c1cccnc1)c,2,0.054171180931744306,2,2.8169014084507045
C2C(c3cccn,2,0.054171180931744306,2,2.8169014084507045
2C(c3cccnc,2,0.054171180931744306,2,2.8169014084507045
cc1)c1cc(C,2,0.054171180931744306,2,2.8169014084507045
cccn2)=C2C,2,0.054171180931744306,2,2.8169014084507045
2ccccn2)=C,2,0.054171180931744306,2,2.8169014084507045
cc(C2=C3[N,2,0.054171180931744306,2,2.8169014084507045
cc3)C2=C(c,2,0.054171180931744306,2,2.8169014084507045
cc1)=C(Cl),2,0.054171180931744306,2,2.8169014084507045
c1)=C(Cl)c,2,0.054171180931744306,2,2.8169014084507045
4ccccc4)=C,2,0.054171180931744306,2,2.8169014084507045
c3)=[N+]2[,2,0.054171180931744306,2,2.8169014084507045
C)n1[B-]2(,2,0.054171180931744306,2,2.8169014084507045
(C)n1[B-]2,2,0.054171180931744306,2,2.8169014084507045
c(C)n1[B-],2,0.054171180931744306,2,2.8169014084507045
)c(C)n1[B-,2,0.054171180931744306,2,2.8169014084507045
cc3)=[N+]2,2,0.054171180931744306,2,2.8169014084507045
