Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment,median_score,median_score_fragment,median_score_not_fragment,molecules_with_fragment,diff_median_score,step
ccc2)C(c2c,7,0.11264885741873189,7,5.64516129032258,0.48246395,0.2678534,0.4860595,"['[O-][N+]1=C(c2ccccc2)C(c2ccccc2)=C(F)C1=Cc1ccccc1', 'O=C1C(=C(Br)c2ccccc2)C(c2ccccc2)=C(c2ccccc2)[B-]1(C#[O+])c1ccccc1', 'FC1=C(c2ccccc2)C(c2ccccc2)=[N+]2O[B-](F)(F)N3C=CC=CC3=C12', 'O=C1C(=Cc2ccccc2)C(c2ccccc2)=C2C1=C(c1ccc(Br)cc1)c1ccccc12', 'FC1=C(c2ccccc2)C(c2ccccc2)=[N+]2C1=C(c1c(F)c(F)c(F)c(F)c1F)c1cccn1[B-]2(F)F', 'COc1ccc(C=c2[n-][n+]3c(c2-c2ccccc2)C(c2ccccc2)=C(c2ccccc2)C=3c2ccccc2)cc1', 'C[N+]1=C(c2ccccc2)C(c2ccccc2)=C(c2ccccc2)C1=c1c2cccc1=C[B-]2(Cl)Cl']",-0.21820609999999996,330
c4ccccc4)c,7,0.11264885741873189,5,4.032258064516129,0.48246395,0.4007955,0.4852094,"['Fc1ccc(C2=[N+]3C(=C(c4ccccc4)c4cccn4[B-]3(F)F)C=C2c2ccccc2)cc1', 'Clc1c2ccccc2c(Cl)c2c3[n+]([BH2-]c4ccccc4)c(-c4ccccc4)c=3c3ccccc3sc12', 'O=[N+]([O-])c1ccc(C2=[n+]3c(c(-c4ccccc4)c4ccccc4c3=C(c3ccccc3)c3ccccc3)C=C2c2ccccc2)cc1', 'O=c1c(Br)c(Br)c2c[n+]3c(-c4ccccc4)c4ccccc4c-3c1-2', 'Fc1c(F)c(F)c([B-](c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)C(c2ccccc2)(c2ccccc2)c2ccc(-c3cc(-c4ccccc4)cc(-c4ccccc4)c3-c3ccccc3)cc2)c(F)c1F']",-0.08441389999999999,330
1ccc(C2=C3,7,0.11264885741873189,7,5.64516129032258,0.48246395,0.5414778,0.4776052,"['Cc1ccc(C2=C3C(Cl)=C(Br)C(Br)=C3c3cccn3[B-]2(F)F)cc1', 'O=[N+]([O-])c1ccc(C2=C3C=C(Br)C(Br)=C3[B-](F)(F)n3c2cc(Br)c3Br)cc1', 'CN(C)c1ccc(C2=C3C=C(Cl)C=C3[B-](F)(F)n3cccc32)cc1', 'Fc1ccc(C2=C3C=C(c4ccccc4)C(Cl)=[N+]3[B-](F)(F)n3c2cc(Br)c3Cl)cc1', 'O=[N+]([O-])c1ccc(C2=C3c4ccccc4C=CN3[B-](F)(F)n3cc(Cl)cc32)cc1', 'Fc1ccc(C2=C3c4ccccc4C(c4c5ccccc5cc5cc(F)c(F)cc45)=[N+]3[B-](F)(F)n3cccc32)cc1', 'COc1ccc(C2=C3C(=C(Cl)c4cccnc43)[B-](F)(F)n3c(Br)ccc32)cc1']",0.0638726,330
cccc2)C(c2,7,0.11264885741873189,7,5.64516129032258,0.48246395,0.2678534,0.4860595,"['[O-][N+]1=C(c2ccccc2)C(c2ccccc2)=C(F)C1=Cc1ccccc1', 'O=C1C(=C(Br)c2ccccc2)C(c2ccccc2)=C(c2ccccc2)[B-]1(C#[O+])c1ccccc1', 'FC1=C(c2ccccc2)C(c2ccccc2)=[N+]2O[B-](F)(F)N3C=CC=CC3=C12', 'O=C1C(=Cc2ccccc2)C(c2ccccc2)=C2C1=C(c1ccc(Br)cc1)c1ccccc12', 'FC1=C(c2ccccc2)C(c2ccccc2)=[N+]2C1=C(c1c(F)c(F)c(F)c(F)c1F)c1cccn1[B-]2(F)F', 'COc1ccc(C=c2[n-][n+]3c(c2-c2ccccc2)C(c2ccccc2)=C(c2ccccc2)C=3c2ccccc2)cc1', 'C[N+]1=C(c2ccccc2)C(c2ccccc2)=C(c2ccccc2)C1=c1c2cccc1=C[B-]2(Cl)Cl']",-0.21820609999999996,330
1(F)n2cccc,7,0.11264885741873189,7,5.64516129032258,0.48246395,0.5905357,0.4800714,"['F[B-]1(F)n2cccc2C(c2ccc(Cl)cc2)=C2c3ccccc3C(Br)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccc[nH]2)=C2c3ccccc3C(Br)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccco2)=C2c3ccccc3C(c3cccnc3)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccc(Br)cc2)=C2C=C(c3ccc(Br)cc3)C(c3ccccc3)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C=C(Br)C(c3ccccc3)=[N+]21', 'F[B-]1(F)n2cccc2C(Br)(Br)c2ccc(Cl)n21', 'F[B-]1(F)n2cccc2C(c2c3ccccc3cc3ccccc23)=c2ccccc2=[N+]1c1c(Cl)cc(Cl)cc1Cl']",0.11046430000000002,330
2)c2ccccc2,6,0.0965561635017702,5,4.032258064516129,0.48246395,0.4764771,0.4827533,"['O=C1Oc2ccccc2C1=C1c2ccccc2N=C(c2ccccc2)c2ccccc21', 'C[B-]1(C)C[N+](=C(N=C(c2ccccc2)c2ccccc2)c2ccccc2)Cc2ccccc21', 'CC1(C)C(c2ccc(Cl)cc2)=CC(=C2c3cccnc3[B-](F)(F)n3c(Br)ccc32)c2ccccc21', '[O-][N+]1=C(c2ccccc2)c2ccccc2C1=C1C(c2ccccc2)=NN(c2ccccc2)C(Cc2ccccc2)=C1c1ccccc1', 'C(=C1C(=NNc2ccccc2)c2ccccc2C1=NNc1ccccc1)c1ccccc1']",-0.0062762000000000095,330
cc2)=C2C=C,6,0.0965561635017702,6,4.838709677419355,0.48246395,0.29613555,0.48246395,"['F[B-]1(F)n2c(Br)ccc2C(c2ccc(Cl)cc2)=C2C=CC=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccc(Br)cc2)=C2C=C(c3ccc(Br)cc3)C(c3ccccc3)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C=C(Br)C(c3ccccc3)=[N+]21', 'F[B-]1(F)n2c(Br)ccc2C(c2ccc(Br)cc2)=C2C=C(c3ccc(Cl)c(Cl)c3)C(c3ccccc3)=[N+]21', 'F[B-]1(F)n2ccc(Br)c2C(c2ccccc2)=C2C=CC(c3ccccn3)=[N+]21', 'F[B-]1(F)n2cc(Cl)cc2C(c2ccccc2)=C2C=CC(c3ccccc3)=[N+]21']",-0.18632839999999995,330
C2=[N+]3C(,6,0.0965561635017702,6,4.838709677419355,0.48246395,0.584387,0.47838635,"['Fc1ccc(C2=[N+]3C(=C(c4ccccc4)c4cccn4[B-]3(F)F)C=C2c2ccccc2)cc1', 'Cc1ccc(C2=[N+]3C(=C(C4=Cc5ccccc5C4=O)c4cccn4[B-]2(F)F)c2ccccc2C3(F)F)cc1', 'COc1ccc(C2=[N+]3C(c4ccccc4)=[N+]3[B-](F)(F)n3ccc4cccc2c43)cc1', 'Cc1cccc(C2=[N+]3C(=C(c4ccccc4Cl)c4c(C)c(C)nn4[B-]3(F)F)C(Cl)=N2)c1', 'Fc1ccc(C2=[N+]3C(=C(c4cncnc4)c4cccn4[B-]3(F)F)C(c3ccco3)=C2)cc1', 'COc1ccc(C2=[N+]3C(=C(c4ccncc4)c4cc(Cl)c(Cl)n4[B-]3(F)F)c3ccccc32)cc1']",0.10600064999999997,330
2C(c2ccccc,6,0.0965561635017702,6,4.838709677419355,0.48246395,0.43465355,0.48246395,"['F[B-]1(F)n2c(Cl)c(Cl)c(Cl)c2C(c2ccccc2Cl)=C2c3ccccc3C(Cl)=[N+]21', 'O=C1c2ccccc2C(c2ccccc2)=c2c3ccccc3c(=C[O-])c(-c3cccc4ccccc34)[n+]21', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C=C(Br)C(c3ccccc3)=[N+]21', 'F[B-]1(F)n2ccc(Br)c2C(c2ccccc2)=C2C=CC(c3ccccn3)=[N+]21', 'O=C1Cc2c(F)c(F)c(F)c(F)c2C(c2ccccc2)=[N+]1[O-]', 'F[B-]1(F)n2cc(Cl)cc2C(c2ccccc2)=C2C=CC(c3ccccc3)=[N+]21']",-0.047810399999999975,330
c2ccccc2C1,6,0.0965561635017702,6,4.838709677419355,0.48246395,0.3933025,0.48563445,"['O=C1Oc2ccccc2C1=C1c2ccccc2N=C(c2ccccc2)c2ccccc21', 'C1=Cc2ccccc2C1=C1C(c2ccccc2)=Cc2ccccc21', 'Nc1ccccc1NC1=C(Cl)C(=O)c2ccccc2C1=O', 'C1=Cc2ccccc2C1=c1c2ccccc2c(=C2c3ccccc3Cc3ccccc32)c2ccccc12', '[O-][N+]1=C(c2ccccc2)c2ccccc2C1=C1C(c2ccccc2)=NN(c2ccccc2)C(Cc2ccccc2)=C1c1ccccc1', 'C(=C1C(=NNc2ccccc2)c2ccccc2C1=NNc1ccccc1)c1ccccc1']",-0.09233195,330
(C2=[N+]3C,6,0.0965561635017702,6,4.838709677419355,0.48246395,0.584387,0.47838635,"['Fc1ccc(C2=[N+]3C(=C(c4ccccc4)c4cccn4[B-]3(F)F)C=C2c2ccccc2)cc1', 'Cc1ccc(C2=[N+]3C(=C(C4=Cc5ccccc5C4=O)c4cccn4[B-]2(F)F)c2ccccc2C3(F)F)cc1', 'COc1ccc(C2=[N+]3C(c4ccccc4)=[N+]3[B-](F)(F)n3ccc4cccc2c43)cc1', 'Cc1cccc(C2=[N+]3C(=C(c4ccccc4Cl)c4c(C)c(C)nn4[B-]3(F)F)C(Cl)=N2)c1', 'Fc1ccc(C2=[N+]3C(=C(c4cncnc4)c4cccn4[B-]3(F)F)C(c3ccco3)=C2)cc1', 'COc1ccc(C2=[N+]3C(=C(c4ccncc4)c4cc(Cl)c(Cl)n4[B-]3(F)F)c3ccccc32)cc1']",0.10600064999999997,330
c3ccccc3cc,6,0.0965561635017702,6,4.838709677419355,0.48246395,0.48067105,0.4844064,"['CCOC(=O)c1c2n(c3ccc(F)cc13)-c1ccccc1C(c1c3ccccc3cc3ccccc13)N2C', 'Cc1ccc2c(c1)C(c1c3ccccc3cc3ccccc13)=C(c1ccccc1)C2=O', 'O=S(=O)(c1ccccc1)N1Cc2cc3ccccc3cc2-c2ccccc21', 'O=C(c1ccc2cc3ccccc3cc2c1Br)c1c2ccccc2cc2ccccc12', 'F[B-]1(F)n2cccc2C(c2c3ccccc3cc3ccccc23)=c2ccccc2=[N+]1c1c(Cl)cc(Cl)cc1Cl', 'CC1=Cc2ccccc2C(=CNc2c3ccccc3cc3ccccc23)C1=O']",-0.003735350000000026,330
[B-]2(F)F),6,0.0965561635017702,6,4.838709677419355,0.48246395,0.5346385499999999,0.47961945,"['Cc1ccc(C2=[N+]3C(=C(C4=Cc5ccccc5C4=O)c4cccn4[B-]2(F)F)c2ccccc2C3(F)F)cc1', 'CC1=[N+]2C(=C(c3ccncc3)c3cccn3[B-]2(F)F)C(c2ccc3ccccc3c2)=C1c1ccncc1', 'Cc1ccc(C2=C3C(Cl)=C(Br)C(Br)=C3c3cccn3[B-]2(F)F)cc1', 'COC1=C2C(=C(c3cccnc3)c3ccc(Cl)n3[B-]2(F)F)c2ccccc21', 'CC1=[N+]2C(=NC(c3ccccc3)=C(c3cccn3C)[B-]2(F)F)C(c2ccncc2)=C1c1cccnc1', 'CC1=[N+]2C(=C(c3c(F)c(F)c(F)c(F)c3F)c3cccn3[B-]2(F)F)C=C1c1ccccc1']",0.05501909999999993,330
)=C2c3cccc,6,0.0965561635017702,6,4.838709677419355,0.48246395,0.5996908999999999,0.47838635,"['F[B-]1(F)n2c(Br)cc(Br)c2C(c2ccc[nH]2)=C2c3ccccc3C(Br)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccc(Cl)cc2)=C2c3ccccc3C(Br)=[N+]21', 'F[B-]1(F)n2c(Cl)c(Cl)c(Cl)c2C(c2ccccc2Cl)=C2c3ccccc3C(Cl)=[N+]21', 'F[B-]1(F)n2cc(Br)c(Br)c2C(c2ccc(Br)s2)=C2c3ccccc3C(c3cccs3)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccc[nH]2)=C2c3ccccc3C(Br)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccco2)=C2c3ccccc3C(c3cccnc3)=[N+]21']",0.1213045499999999,330
c1ccc(C2=[,6,0.0965561635017702,6,4.838709677419355,0.48246395,0.5509550999999999,0.47961945,"['Fc1ccc(C2=[N+]3C(=C(c4ccccc4)c4cccn4[B-]3(F)F)C=C2c2ccccc2)cc1', 'Cc1ccc(C2=[N+]3C(=C(C4=Cc5ccccc5C4=O)c4cccn4[B-]2(F)F)c2ccccc2C3(F)F)cc1', 'COc1ccc(C2=[N+]3C(c4ccccc4)=[N+]3[B-](F)(F)n3ccc4cccc2c43)cc1', 'O=[N+]([O-])c1ccc(C2=[n+]3c(c(-c4ccccc4)c4ccccc4c3=C(c3ccccc3)c3ccccc3)C=C2c2ccccc2)cc1', 'Fc1ccc(C2=[N+]3C(=C(c4cncnc4)c4cccn4[B-]3(F)F)C(c3ccco3)=C2)cc1', 'COc1ccc(C2=[N+]3C(=C(c4ccncc4)c4cc(Cl)c(Cl)n4[B-]3(F)F)c3ccccc32)cc1']",0.07133564999999992,330
ccc(C2=[N+,6,0.0965561635017702,6,4.838709677419355,0.48246395,0.584387,0.47838635,"['Fc1ccc(C2=[N+]3C(=C(c4ccccc4)c4cccn4[B-]3(F)F)C=C2c2ccccc2)cc1', 'Cc1ccc(C2=[N+]3C(=C(C4=Cc5ccccc5C4=O)c4cccn4[B-]2(F)F)c2ccccc2C3(F)F)cc1', 'COc1ccc(C2=[N+]3C(c4ccccc4)=[N+]3[B-](F)(F)n3ccc4cccc2c43)cc1', 'Cc1cccc(C2=[N+]3C(=C(c4ccccc4Cl)c4c(C)c(C)nn4[B-]3(F)F)C(Cl)=N2)c1', 'Fc1ccc(C2=[N+]3C(=C(c4cncnc4)c4cccn4[B-]3(F)F)C(c3ccco3)=C2)cc1', 'COc1ccc(C2=[N+]3C(=C(c4ccncc4)c4cc(Cl)c(Cl)n4[B-]3(F)F)c3ccccc32)cc1']",0.10600064999999997,330
F)c2ccccc2,6,0.0965561635017702,6,4.838709677419355,0.48246395,0.5295805,0.47838635,"['Cc1ccc(C2=[N+]3C(=C(C4=Cc5ccccc5C4=O)c4cccn4[B-]2(F)F)c2ccccc2C3(F)F)cc1', 'COC1=C2C(=C(c3cccnc3)c3ccc(Cl)n3[B-]2(F)F)c2ccccc21', '[O-][N+]1=C(c2cccnc2)c2ccc(Cl)cc2C1=C1C(F)=C(F)c2ccccc21', 'F[B-]1(F)c2ccccc2C(=c2ccc(=C3c4ccccc4-c4ccccc43)o2)c2cccn21', 'COc1ccc(-c2cc3n(c2)[B-](F)(F)c2ccccc2C3=C2C=CC(c3ccccc3)=C2)cc1', 'F[B-]1(F)c2ccccc2C(=Cc2ccc(Br)o2)c2cc(Cl)c(Cl)n21']",0.051194149999999994,330
cc(C2=[N+],6,0.0965561635017702,6,4.838709677419355,0.48246395,0.584387,0.47838635,"['Fc1ccc(C2=[N+]3C(=C(c4ccccc4)c4cccn4[B-]3(F)F)C=C2c2ccccc2)cc1', 'Cc1ccc(C2=[N+]3C(=C(C4=Cc5ccccc5C4=O)c4cccn4[B-]2(F)F)c2ccccc2C3(F)F)cc1', 'COc1ccc(C2=[N+]3C(c4ccccc4)=[N+]3[B-](F)(F)n3ccc4cccc2c43)cc1', 'Cc1cccc(C2=[N+]3C(=C(c4ccccc4Cl)c4c(C)c(C)nn4[B-]3(F)F)C(Cl)=N2)c1', 'Fc1ccc(C2=[N+]3C(=C(c4cncnc4)c4cccn4[B-]3(F)F)C(c3ccco3)=C2)cc1', 'COc1ccc(C2=[N+]3C(=C(c4ccncc4)c4cc(Cl)c(Cl)n4[B-]3(F)F)c3ccccc32)cc1']",0.10600064999999997,330
c(C2=[N+]3,6,0.0965561635017702,6,4.838709677419355,0.48246395,0.584387,0.47838635,"['Fc1ccc(C2=[N+]3C(=C(c4ccccc4)c4cccn4[B-]3(F)F)C=C2c2ccccc2)cc1', 'Cc1ccc(C2=[N+]3C(=C(C4=Cc5ccccc5C4=O)c4cccn4[B-]2(F)F)c2ccccc2C3(F)F)cc1', 'COc1ccc(C2=[N+]3C(c4ccccc4)=[N+]3[B-](F)(F)n3ccc4cccc2c43)cc1', 'Cc1cccc(C2=[N+]3C(=C(c4ccccc4Cl)c4c(C)c(C)nn4[B-]3(F)F)C(Cl)=N2)c1', 'Fc1ccc(C2=[N+]3C(=C(c4cncnc4)c4cccn4[B-]3(F)F)C(c3ccco3)=C2)cc1', 'COc1ccc(C2=[N+]3C(=C(c4ccncc4)c4cc(Cl)c(Cl)n4[B-]3(F)F)c3ccccc32)cc1']",0.10600064999999997,330
(F)n2c(Br),6,0.0965561635017702,6,4.838709677419355,0.48246395,0.58787335,0.48112299999999997,"['F[B-]1(F)n2c(Br)cc(Br)c2C(c2ccc[nH]2)=C2c3ccccc3C(Br)=[N+]21', 'F[B-]1(F)n2c(Br)ccc2C(c2cccs2)=C2C=C(c3ccccn3)C(Cl)=[N+]21', 'F[B-]1(F)n2c(Br)ccc2C(c2ccccn2)=C2C(Cl)=CC(Cl)=[N+]21', 'F[B-]1(F)n2c(Br)ccc2C(c2ccc(Cl)cc2)=C2C=CC=[N+]21', 'C[N+]1=C2c3cc(F)c(F)cc3C(c3cccnc3)=[N+]2[B-](F)(F)n2c(Br)ccc21', 'F[B-]1(F)n2c(Br)ccc2C(c2ccc(Br)cc2)=C2C=C(c3ccc(Cl)c(Cl)c3)C(c3ccccc3)=[N+]21']",0.10675035,330
(F)(F)n3cc,6,0.0965561635017702,6,4.838709677419355,0.48246395,0.52662365,0.47961945,"['CC1(C)CC2=N[B-](F)(F)n3cc(Cl)cc3C(Br)=C21', 'CN(C)c1ccc(C2=C3C=C(Cl)C=C3[B-](F)(F)n3cccc32)cc1', 'COc1ccc(C2=[N+]3C(c4ccccc4)=[N+]3[B-](F)(F)n3ccc4cccc2c43)cc1', 'O=[N+]([O-])c1ccc(C2=C3c4ccccc4C=CN3[B-](F)(F)n3cc(Cl)cc32)cc1', 'Fc1ccc(C2=C3c4ccccc4C(c4c5ccccc5cc5cc(F)c(F)cc45)=[N+]3[B-](F)(F)n3cccc32)cc1', 'Fc1cc(C2=C3C(c4ccccc4)=[N+]3[B-](F)(F)n3cc(Cl)cc32)ccc1Cl']",0.047004199999999996,330
n2cccc2C(c,6,0.0965561635017702,6,4.838709677419355,0.48246395,0.5950628,0.47961945,"['F[B-]1(F)n2cccc2C(c2ccc(Cl)cc2)=C2c3ccccc3C(Br)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccc[nH]2)=C2c3ccccc3C(Br)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccco2)=C2c3ccccc3C(c3cccnc3)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccc(Br)cc2)=C2C=C(c3ccc(Br)cc3)C(c3ccccc3)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C=C(Br)C(c3ccccc3)=[N+]21', 'F[B-]1(F)n2cccc2C(c2c3ccccc3cc3ccccc23)=c2ccccc2=[N+]1c1c(Cl)cc(Cl)cc1Cl']",0.11544335,330
C(c2ccc[nH,6,0.0965561635017702,6,4.838709677419355,0.48246395,0.5446443,0.48112299999999997,"['F[B-]1(F)n2c(Br)cc(Br)c2C(c2ccc[nH]2)=C2c3ccccc3C(Br)=[N+]21', 'F[B-]1(F)C2=C(c3ccco3)c3cccn3[B-](F)(F)C2=C(c2ccc[nH]2)c2cccn21', 'F[B-]1(F)n2cccc2C(c2ccc[nH]2)=C2c3ccccc3C(Br)=[N+]21', 'F[B-]1(F)n2c(cc(Cl)c2Cl)C(c2ccc[nH]2)=C2C=C(Cl)C(c3ccncc3)=[N+]21', 'CC1=C(c2ccc[nH]2)C(c2ccccn2)=C2C1=Cc1cc(Cl)cn1[B-]2(F)F', 'COc1ccc(C2=CC(c3ccco3)=C3C2=C(c2ccc[nH]2)O[B-](F)(F)n2cccc23)cc1']",0.0635213,330
c2ccc(Cl)c,6,0.0965561635017702,6,4.838709677419355,0.48246395,0.34352265000000004,0.48246395,"['F[B-]1(F)n2cccc2C(c2ccc(Cl)cc2)=C2c3ccccc3C(Br)=[N+]21', 'F[B-]1(F)n2c(cc(Br)c2Cl)C(c2ccc(Cl)cc2)=C2C(Br)=CC(Br)=[N+]21', '[O-][N+]1=C(c2cccnc2)c2ccc(Cl)cc2C1=C1C(F)=C(F)c2ccccc21', 'F[B-]1(F)n2c(Br)ccc2C(c2ccc(Cl)cc2)=C2C=CC=[N+]21', 'F[B-]1(F)OC(c2ccccc2)=CC(c2ccc(Cl)cc2)=[O+]1', 'CC1(C)C(c2ccc(Cl)cc2)=CC(=C2c3cccnc3[B-](F)(F)n3c(Br)ccc32)c2ccccc21']",-0.13894129999999993,330
2ccc(Cl)cc,6,0.0965561635017702,6,4.838709677419355,0.48246395,0.34352265000000004,0.48246395,"['F[B-]1(F)n2cccc2C(c2ccc(Cl)cc2)=C2c3ccccc3C(Br)=[N+]21', 'F[B-]1(F)n2c(cc(Br)c2Cl)C(c2ccc(Cl)cc2)=C2C(Br)=CC(Br)=[N+]21', '[O-][N+]1=C(c2cccnc2)c2ccc(Cl)cc2C1=C1C(F)=C(F)c2ccccc21', 'F[B-]1(F)n2c(Br)ccc2C(c2ccc(Cl)cc2)=C2C=CC=[N+]21', 'F[B-]1(F)OC(c2ccccc2)=CC(c2ccc(Cl)cc2)=[O+]1', 'CC1(C)C(c2ccc(Cl)cc2)=CC(=C2c3cccnc3[B-](F)(F)n3c(Br)ccc32)c2ccccc21']",-0.13894129999999993,330
3ccccc3)=[,6,0.0965561635017702,6,4.838709677419355,0.48246395,0.3867888,0.48246395,"['F[B-]1(F)C2=C(c3ccc[nH]3)c3cccn3[B-](F)(F)C2=C2c3ccccc3C(c3ccccc3)=[N+]2c2ccccc21', 'F[B-]1(F)n2cccc2C(c2ccc(Br)cc2)=C2C=C(c3ccc(Br)cc3)C(c3ccccc3)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C=C(Br)C(c3ccccc3)=[N+]21', 'COc1ccc(C([O-])=C2N=C(c3ccccc3)C(c3ccccc3)=[S+]2)cc1', 'F[B-]1(F)n2c(Br)ccc2C(c2ccc(Br)cc2)=C2C=C(c3ccc(Cl)c(Cl)c3)C(c3ccccc3)=[N+]21', 'F[B-]1(F)n2cc(Cl)cc2C(c2ccccc2)=C2C=CC(c3ccccc3)=[N+]21']",-0.09567514999999999,330
-c2ccccc2),6,0.0965561635017702,4,3.225806451612903,0.48246395,0.29475609999999997,0.48563445,"['COc1ccc(C(c2ccccc2)=c2c3c4cc([n+]2[nH]c3-c2ccccc2)-c2cccn2[B-](F)(F)C4=O)cc1', 'CCC(=O)N(c1ccccc1)c1c(-c2ccccc2)c(-c2ccccc2)c(-c2ccccc2)c2ccc(C)c(C#N)c12', 'Cc1cc(-c2ccccc2)cc(N=Nc2ccccc2)c1C', 'COc1ccc(C=c2[n-][n+]3c(c2-c2ccccc2)C(c2ccccc2)=C(c2ccccc2)C=3c2ccccc2)cc1']",-0.19087835000000003,330
c2ccc[nH]2,6,0.0965561635017702,6,4.838709677419355,0.48246395,0.5446443,0.48112299999999997,"['F[B-]1(F)n2c(Br)cc(Br)c2C(c2ccc[nH]2)=C2c3ccccc3C(Br)=[N+]21', 'F[B-]1(F)C2=C(c3ccco3)c3cccn3[B-](F)(F)C2=C(c2ccc[nH]2)c2cccn21', 'F[B-]1(F)n2cccc2C(c2ccc[nH]2)=C2c3ccccc3C(Br)=[N+]21', 'F[B-]1(F)n2c(cc(Cl)c2Cl)C(c2ccc[nH]2)=C2C=C(Cl)C(c3ccncc3)=[N+]21', 'CC1=C(c2ccc[nH]2)C(c2ccccn2)=C2C1=Cc1cc(Cl)cn1[B-]2(F)F', 'COc1ccc(C2=CC(c3ccco3)=C3C2=C(c2ccc[nH]2)O[B-](F)(F)n2cccc23)cc1']",0.0635213,330
ccc(Cl)cc2,6,0.0965561635017702,6,4.838709677419355,0.48246395,0.34352265000000004,0.48246395,"['F[B-]1(F)n2cccc2C(c2ccc(Cl)cc2)=C2c3ccccc3C(Br)=[N+]21', 'F[B-]1(F)n2c(cc(Br)c2Cl)C(c2ccc(Cl)cc2)=C2C(Br)=CC(Br)=[N+]21', '[O-][N+]1=C(c2cccnc2)c2ccc(Cl)cc2C1=C1C(F)=C(F)c2ccccc21', 'F[B-]1(F)n2c(Br)ccc2C(c2ccc(Cl)cc2)=C2C=CC=[N+]21', 'F[B-]1(F)OC(c2ccccc2)=CC(c2ccc(Cl)cc2)=[O+]1', 'CC1(C)C(c2ccc(Cl)cc2)=CC(=C2c3cccnc3[B-](F)(F)n3c(Br)ccc32)c2ccccc21']",-0.13894129999999993,330
(c2ccc[nH],6,0.0965561635017702,6,4.838709677419355,0.48246395,0.5446443,0.48112299999999997,"['F[B-]1(F)n2c(Br)cc(Br)c2C(c2ccc[nH]2)=C2c3ccccc3C(Br)=[N+]21', 'F[B-]1(F)C2=C(c3ccco3)c3cccn3[B-](F)(F)C2=C(c2ccc[nH]2)c2cccn21', 'F[B-]1(F)n2cccc2C(c2ccc[nH]2)=C2c3ccccc3C(Br)=[N+]21', 'F[B-]1(F)n2c(cc(Cl)c2Cl)C(c2ccc[nH]2)=C2C=C(Cl)C(c3ccncc3)=[N+]21', 'CC1=C(c2ccc[nH]2)C(c2ccccn2)=C2C1=Cc1cc(Cl)cn1[B-]2(F)F', 'COc1ccc(C2=CC(c3ccco3)=C3C2=C(c2ccc[nH]2)O[B-](F)(F)n2cccc23)cc1']",0.0635213,330
2ccc[nH]2),6,0.0965561635017702,6,4.838709677419355,0.48246395,0.5446443,0.48112299999999997,"['F[B-]1(F)n2c(Br)cc(Br)c2C(c2ccc[nH]2)=C2c3ccccc3C(Br)=[N+]21', 'F[B-]1(F)C2=C(c3ccco3)c3cccn3[B-](F)(F)C2=C(c2ccc[nH]2)c2cccn21', 'F[B-]1(F)n2cccc2C(c2ccc[nH]2)=C2c3ccccc3C(Br)=[N+]21', 'F[B-]1(F)n2c(cc(Cl)c2Cl)C(c2ccc[nH]2)=C2C=C(Cl)C(c3ccncc3)=[N+]21', 'CC1=C(c2ccc[nH]2)C(c2ccccn2)=C2C1=Cc1cc(Cl)cn1[B-]2(F)F', 'COc1ccc(C2=CC(c3ccco3)=C3C2=C(c2ccc[nH]2)O[B-](F)(F)n2cccc23)cc1']",0.0635213,330
2ccccc2C1=,6,0.0965561635017702,6,4.838709677419355,0.48246395,0.3933025,0.48563445,"['O=C1Oc2ccccc2C1=C1c2ccccc2N=C(c2ccccc2)c2ccccc21', 'C1=Cc2ccccc2C1=C1C(c2ccccc2)=Cc2ccccc21', 'Nc1ccccc1NC1=C(Cl)C(=O)c2ccccc2C1=O', 'C1=Cc2ccccc2C1=c1c2ccccc2c(=C2c3ccccc3Cc3ccccc32)c2ccccc12', '[O-][N+]1=C(c2ccccc2)c2ccccc2C1=C1C(c2ccccc2)=NN(c2ccccc2)C(Cc2ccccc2)=C1c1ccccc1', 'C(=C1C(=NNc2ccccc2)c2ccccc2C1=NNc1ccccc1)c1ccccc1']",-0.09233195,330
