Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment
*C1=C(*)C(c2ccc[nH]2)=[N+]2[BH2-]n3cccc3C(c3ccncc3)=C12,1,0.13020833333333331,0,0.0
*C1=C(c2ccccc2)C2=C(*)c3cccn3[BH2-][N+]2=C1c1ccc[nH]1,1,0.13020833333333331,0,0.0
Fc1c(F)c(F)c(C2=C(c3ccncc3)C(c3ccc[nH]3)=[N+]3C2=C(c2ccncc2)c2cccn2[B-]3(F)F)c(F)c1F,1,0.13020833333333331,1,1.4084507042253522
[BH2-]1C(=Cc2c3ccccc3cc3ccccc23)[N+]=Cc2cccn21,1,0.13020833333333331,0,0.0
*C1=C(*)C(c2ccc[nH]2)=[N+]2[BH2-]n3cccc3C(*)=C12,1,0.13020833333333331,0,0.0
*[N+]1=Cc2cccn2[BH2-]C1=Cc1c2ccccc2cc2ccccc12,1,0.13020833333333331,0,0.0
[B-]1C[N+]=Cc2cccn21,1,0.13020833333333331,3,4.225352112676056
O=C1OC(=C(c2cccs2)c2ccccc2Oc2ccccc2)c2ccccc21,1,0.13020833333333331,1,1.4084507042253522
c1ccc(Oc2ccccc2)cc1,1,0.13020833333333331,1,1.4084507042253522
O=C1OC(=C(c2ccccc2)c2cccs2)c2ccccc21,1,0.13020833333333331,1,1.4084507042253522
*c1ccccc1*,1,0.13020833333333331,39,54.929577464788736
O=C1OC(=Cc2cccs2)c2ccccc21,1,0.13020833333333331,1,1.4084507042253522
*c1ccccc1C(=C1OC(=O)c2ccccc21)c1cccs1,1,0.13020833333333331,1,1.4084507042253522
O=C1OCc2ccccc21,1,0.13020833333333331,1,1.4084507042253522
Clc1ccc(Oc2ccccc2)c(Cc2cccs2)c1,1,0.13020833333333331,1,1.4084507042253522
*c1ccccc1Oc1ccccc1,1,0.13020833333333331,1,1.4084507042253522
O=C1OC(=C(c2cccs2)c2cc(Cl)ccc2Oc2ccccc2)c2ccccc21,1,0.13020833333333331,1,1.4084507042253522
c1ccc2c(c1)COC2,1,0.13020833333333331,1,1.4084507042253522
*C1=C(c2ccncc2)C(c2ccc[nH]2)=[N+]2[BH2-]n3cccc3C(*)=C12,1,0.13020833333333331,0,0.0
*C1=C(c2ccncc2)C(*)=[N+]2[BH2-]n3cccc3C(*)=C12,1,0.13020833333333331,0,0.0
[BH2-]1C2=C(c3ccccc3)c3ccccc3C2=Cc2cccn21,1,0.13020833333333331,0,0.0
*C1=CC=CN2[BH2-][n+]3ccccc3C(c3cccc(-c4c5ccccc5cc5ccccc45)c3)=C12,1,0.13020833333333331,0,0.0
*C1=C2[BH2-]n3cccc3C(c3ccccc3)=C2c2ccccc21,1,0.13020833333333331,0,0.0
O=C(Nc1ccccc1)c1ccccc1,1,0.13020833333333331,1,1.4084507042253522
*C1=[N+]2[BH2-]n3cccc3C(c3cc4ccccc4o3)=C2C(c2ccccc2)=C1,1,0.13020833333333331,0,0.0
[BH2-]1n2cccc2C(c2cc3ccccc3o2)=C2C(c3ccccc3)=CC=[N+]12,1,0.13020833333333331,0,0.0
F[B-]1(F)n2cccc2C=C2C(c3ccccc3)=C(Cl)C(c3ccccc3)=[N+]21,1,0.13020833333333331,1,1.4084507042253522
[BH2-]1n2cccc2C(c2cc3ccccc3o2)=C2C=CC=[N+]12,1,0.13020833333333331,0,0.0
F[B-]1(F)n2cccc2C(c2cc3ccccc3o2)=C2C(c3ccccc3)=C(Cl)C(c3ccccc3)=[N+]21,1,0.13020833333333331,1,1.4084507042253522
*C1=CC(c2ccccc2)=[N+]2[BH2-]n3cccc3C(c3cc4ccccc4o3)=C12,1,0.13020833333333331,0,0.0
[BH2-]1n2cccc2C(c2cc3ccccc3o2)=C2C(c3ccccc3)=CC(c3ccccc3)=[N+]12,1,0.13020833333333331,0,0.0
O=C(Nc1ccccc1)c1cc(Cl)cc([N+](=O)[O-])c1,1,0.13020833333333331,1,1.4084507042253522
*C1=CC(*)=[N+]2[BH2-]n3cccc3C(c3cc4ccccc4o3)=C12,1,0.13020833333333331,0,0.0
O=c1oc2ccccc2cc1-c1cncc2ccccc12,1,0.13020833333333331,1,1.4084507042253522
*c1cncc2ccccc12,1,0.13020833333333331,1,1.4084507042253522
O=c1ccc2ccccc2o1,1,0.13020833333333331,1,1.4084507042253522
*c1cc2ccccc2oc1=O,1,0.13020833333333331,1,1.4084507042253522
F[B-]1(F)C2=C(Br)C(Br)=C(Br)C2=C(c2cccnc2)c2c(Br)c(Br)cn21,1,0.13020833333333331,1,1.4084507042253522
*C1=C2C=CC=C2[BH2-]n2cccc21,1,0.13020833333333331,0,0.0
[BH2-]1C2=CC=CC2=C(c2cccnc2)c2cccn21,1,0.13020833333333331,0,0.0
[BH2-]1n2cccc2C(c2cc3ccccc3o2)=C2C=CC(c3ccccc3)=[N+]12,1,0.13020833333333331,0,0.0
F[B-](F)(n1cccc1)[N+]1=C(c2ccccc2)C(Cl)=C(c2ccccc2)C1,1,0.13020833333333331,1,1.4084507042253522
*C1=C2[BH2-]n3cccc3C(*)=C2c2ccccc21,1,0.13020833333333331,0,0.0
*c1cc2n(c1*)[BH2-]C1=CC=CC(=[O+])C1=C2c1cccnc1,1,0.13020833333333331,0,0.0
[O+]=C1C=CC=C2[BH2-]n3cc(-c4ccccc4)cc3C=C12,1,0.13020833333333331,0,0.0
[O+]=C1C=CC=C2[BH2-]n3c(cc(-c4ccccc4)c3-c3ccccc3)C(c3cccnc3)=C12,1,0.13020833333333331,0,0.0
[O+]=C1C=CC=C2[BH2-]n3cccc3C(c3cccnc3)=C12,1,0.13020833333333331,0,0.0
[O+]=C1C=CC=C2[BH2-]n3c(cc(-c4ccccc4)c3-c3ccccc3)C=C12,1,0.13020833333333331,0,0.0
*C1=C2C(=[O+])C=CC=C2[BH2-]n2c1cc(*)c2*,1,0.13020833333333331,0,0.0
C[O+]=C1C=CC(Br)=C2C1=C(c1cccnc1)c1cc(-c3ccccc3)c(-c3ccc(Br)cc3)n1[B-]2(F)F,1,0.13020833333333331,1,1.4084507042253522
