Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment,median_score,median_score_fragment,median_score_not_fragment,molecules_with_fragment,num_atoms,diff_median_score,step
c1ccc2c(c1)Cc1ccccc1-2,4,0.517464424320828,2,1.8181818181818181,0.02500955,0.01256755,0.02519585,"['CC(=O)NC1c2ccccc2-c2ccccc21', 'Clc1cccc2c1C(Cl)(C1(Cl)c3ccccc3-c3ccccc31)c1cccnc1-2']",13,-0.012628299999999999,50
c1ccc2ccccc2c1,11,1.3513513513513513,21,19.090909090909093,0.02407865,0.1087094,0.0231397,"['CN(c1ccc(N(c2ccc(C=O)cc2)c2ccc3ccccc3c2)cc1)c1ccccn1', 'COc1ccc2cc(N(C)C)ccc2c1-c1c(N(C)C#N)ccc2cccc(N(C)C)c12', 'O=C(CCCN1C(=O)OCC1c1cccc([N+](=O)[O-])c1)Nc1cccc2cccc(S(=O)(=O)c3ccccc3)c12', 'OB(O)c1ccccc1Nc1ccc2ccc3c(C=Nc4cccc5ccccc45)ccc4ccc1c2c43', 'O=C1C2CCC3C4=C2CC=CC4C3C1Oc1cccc2ccccc12']",10,0.0855697,60
c1ccc2cc3ccccc3cc2c1,8,0.9828009828009828,5,4.545454545454546,0.02407865,0.17050365,0.02407865,"['CC(C(=O)O)c1c2ccccc2cc2ccccc12', 'COC(=O)c1nc2ccc3n2c(c1-c1c2ccccc2cc2ccccc12)-c1cc(C(C)C)ccc1C(C1CC1)=C3', 'c1ccc(C2(c3ccccc3)C(c3c4ccccc4cc4ccccc34)=Nc3ccccc32)cc1', 'Oc1ccc2c(O)c(-c3c4ccccc4cc4ccccc34)c3ccccc3c2c1-c1ccc2oc3ccc4cc5ccccc5nc4c3c2c1']",14,0.146425,60
c1ccc2c(c1)ccc1ccccc12,6,0.7371007371007371,5,4.545454545454546,0.02407865,0.0589565,0.0231397,"['O=C1OC(O)(c2ccc3ccc4ccccc4c3c2)c2cccc3cccc1c23', 'COC(=O)c1c(Cc2cccc(Cc3ccccc3)c2)ccc2ccc3ccc(OC)cc3c12', 'Oc1ccc2c(O)c(-c3c4ccccc4cc4ccccc34)c3ccccc3c2c1-c1ccc2oc3ccc4cc5ccccc5nc4c3c2c1']",14,0.0358168,60
O=Cc1ccccc1,6,0.7371007371007371,26,23.636363636363637,0.02407865,0.0496832,0.0234774,"['COC(=O)C1Cc2c(oc3ccccc3c2=O)N1C(=O)c1ccccc1', 'COc1ccccc1C(C)N1C=NN(C(=O)c2ccccc2)C(C)C1=O', 'CN(c1ccc(N(c2ccc(C=O)cc2)c2ccc3ccccc3c2)cc1)c1ccccn1', 'O=C(c1ccccc1)C1OC1c1ccc(F)cc1', 'O=C(c1ccccc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1', 'CC1=C(C(=O)c2ccccc2)C(O)(c2ccccc2)N2C(=N1)Oc1c(c(-c3ccccc3)nc3ccccc13)-c1ccccc12']",8,0.026205799999999998,60
*c1ccc(*)cc1,4,0.4914004914004914,50,45.45454545454545,0.02407865,0.0896989,0.0234774,"['C1=CC(=C(Cc2ccccc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)C=C1', 'CN(c1ccc(N(c2ccc(C=O)cc2)c2ccc3ccccc3c2)cc1)c1ccccn1', 'Cc1cccc(N(c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)[nH]2)c2cc(C)cc(C)c2C)c1', 'O=C(c1ccccc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1']",8,0.0662215,60
c1ccc2ccccc2c1,13,1.5222482435597189,17,16.50485436893204,0.0343116,0.0719375,0.033876,"['C(C=Cc1c2ccccc2cc2ccccc12)=Cc1ccc2ccccc2c1', 'CCOc1cc(O)c(C=NCc2cc3ccccc3cc2-c2c(N=Cc3cccc4ccccc34)ccc3ccccc23)c2ccccc12', 'O=C(O)c1cc(C2=C3c4ccccc4-c4ccccc4C=[N+]3[B-](F)(F)O2)ccc1-c1cccc2ccccc12', 'F[B-]1(F)N=C(c2ccc3ccccc3c2)C=CC=C2C3=CC=CC3=[N+]21', 'O=C1OC(c2cc(C3=NC(c4ccccc4)CO3)cc3ccccc23)=NC1OCc1ccccc1']",10,0.0380615,70
c1ccc2c(c1)CCN2,5,0.5854800936768151,4,3.8834951456310676,0.0343116,0.0221483,0.0343116,"['CN1C(=O)C2(C(=Cc3ccccc3)C3CCCN3C2(C#N)CC#N)c2ccccc21', 'C[Si](C)(C)Oc1nc(N2CCc3ccccc32)cc2ccccc12', 'COC(=O)CN1C(=O)C(=NN=Cc2ccccc2[N+](=O)[O-])c2ccccc21', 'O=C1N=C(c2ccccc2)C2(C(=O)Nc3ccccc32)N1c1ccc(Br)cc1']",9,-0.012163299999999998,70
c1ccc2ccccc2c1,20,2.1528525296017222,36,31.858407079646017,0.0701127,0.15696115,0.067494,"['O=c1c2ccc(Cl)cc2ncn1-c1cccc2ccccc12', 'COc1ccc2ccccc2c1[P-](#[Se+])(CCc1c(OC)ccc2[s+]c([O-])[nH]c12)c1ccccc1', 'c1ccc2c(-c3cccc4c(-c5c6ccccc6cc6ccccc56)cccc34)c3ccccc3cc2c1', 'c1ccc2cc(-c3c4ccccc4cc4ccccc34)ccc2c1', 'C(=NNc1cccc2ccccc12)c1cccc(C=Nc2nccc3ccccc23)n1', 'N#CC(C=Cc1cccc2ccccc12)=C1C=CC=[S+]1', 'O=C1NC(c2cccc3ccccc23)C(=O)N1C1CCCCC1', 'Fc1ccc([B-]2(c3ccc4ccccc4c3)Oc3c(ccc4cc(-c5ccccc5)cc(-c5ccccc5)c34)O[P+]23c2ccccc2-c2ccccc23)cc1', '[O-]C1=[S+]C(C2c3ccccc3-c3ccccc32)=C([O-])C1=[S+]Cc1ccc2ccccc2c1C1=c2ccccc2=[S+]CS1', 'C(=NNc1cccc2ccccc12)c1ccc(Nc2ccccc2)cc1']",10,0.08946715,80
c1ccc2cc3ccccc3cc2c1,9,0.9687836383207751,4,3.5398230088495577,0.0701127,0.45530495000000004,0.0596631,"['c1ccc2c(-c3cccc4c(-c5c6ccccc6cc6ccccc56)cccc34)c3ccccc3cc2c1', 'c1ccc2cc(-c3c4ccccc4cc4ccccc34)ccc2c1', 'COC(=O)c1c2ccccc2cc2ccccc12', 'COc1ccccc1N=Cc1c2ccccc2cc2ccccc12']",14,0.3956418500000001,80
